,codigo,nombre,zona,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
202,1060,Reyes Católicos,B1,43202.0,41761.0,44928.0,42952.0,46122.0,45318.0,42770.0,45244.0,46252.0,50291.0,50284.0,48378.0,47471,50354,50414,53058,53569,52716,44509,53808,51798,55653,55506,53394,56016,54185,60482,53733,61084,59870,51304,59240,57182,64182,63423,57890,63960,66378,63674,63618,65893,62433,55917,56505,69092,67681,63883,59612,63556.0,61270.0,66136,61175,64699,64242,58235,61658,66417,68492,65560,62607,66320,64787,30634,6429,12614,29112,34286,27399,33804,35640,33885,35965,43108,34527,39196,38366,40586,42933,37794,37288,45186,51137,51220,49584,45447,48688,56053,50435,55826,55469,46735,52193,69179,63891,64701,62087,67568.0,68762.0,81495.0,76694.0,82762.0,82218.0,71523.0,76339.0,87259.0,87468.0,87021.0,82258.0,83356.0,83387.0,81025.0,91014.0,88925.0,84260.0,75673.0,83964.0,85959.0,94046.0,90539.0,88718.0,92469,85996,92850,86791,96354,95456,89731,113738,103599
203,1061,Hospital Infanta Sofía,B1,67929.0,66105.0,70410.0,68648.0,72251.0,71477.0,65884.0,49538.0,67250.0,79980.0,78459.0,74430.0,72450,76763,75896,81587,81227,78694,66478,58583,77335,84868,86688,81781,84803,81281,92535,81006,90448,89205,75317,64026,85079,97801,95075,85227,92530,89887,89949,94008,96200,92487,81156,64985,88764,100570,98057,88579,94611.0,92922.0,99130,89670,96317,95803,83045,64986,88280,104554,99635,89220,96278,95737,44191,10717,17468,39479,46512,35500,46851,48796,47808,45257,55055,44416,52390,52167,58294,61824,55474,45530,64324,72026,73807,67652,61768,67249,78077,69086,78456,78941,67292,57498,86198,90890,93411,86328,92845.0,96105.0,108648.0,97814.0,107973.0,108164.0,91378.0,77736.0,102695.0,112341.0,113985.0,103798.0,110010.0,112347.0,108171.0,121052.0,120389.0,116247.0,103918.0,88424.0,116299.0,135888.0,130916.0,124700.0,122990,122138,131115,122733,134215,133050,119555,108196,146356
204,1102,Abrantes,A,55547.0,54115.0,57549.0,55735.0,57320.0,55836.0,50261.0,36390.0,53307.0,61373.0,59394.0,58329.0,55693,57541,57776,61077,59503,56252,49279,41937,57040,61910,64216,63631,64658,61819,67932,59555,65480,66800,60321,49673,63192,71825,71171,68047,70892,69607,72815,73507,75289,70217,63075,51189,67796,77971,74647,71987,73524.0,71418.0,78021,71509,73924,71618,64704,50020,66286,77492,76520,72845,75997,74114,38427,11094,22274,40958,47497,37800,43326,48186,47742,48839,51271,49288,54939,53230,56259,56278,45302,39605,56191,62528,63753,60026,57295,60432,72500,64516,69925,67597,57524,47053,67839,73161,74593,72738,78698.0,76535.0,84965.0,74508.0,80727.0,79281.0,66806.0,54087.0,71755.0,80684.0,80199.0,76415.0,79028.0,81629.0,80258.0,87211.0,87219.0,81942.0,71821.0,60810.0,80567.0,92745.0,88518.0,85081.0,87652,86461,94750,84108,86927,44582,34460,28920,58101
205,1103,Pan Bendito,A,37767.0,36361.0,39307.0,37342.0,38412.0,37415.0,34662.0,24518.0,36202.0,42697.0,40703.0,40503.0,39229,39996,39941,41373,41508,39046,34573,29161,40318,44497,45048,44320,44982,44109,48444,41908,46743,45123,40762,33390,44462,49833,49460,45533,47479,46931,48052,50611,53244,50036,46860,37330,50637,58410,56014,53730,55544.0,54233.0,57014,52627,53600,50131,46032,36216,48130,55915,54924,53390,53144,52497,26012,7796,15443,27522,31713,25966,29608,34010,33596,33231,35846,32300,35486,35546,37155,37204,29673,26087,38207,42956,44720,39849,39414,41131,48825,42813,47005,44790,40257,32535,47555,52257,52510,48877,52371.0,51469.0,56111.0,49242.0,54509.0,53157.0,46222.0,34746.0,47310.0,54248.0,54090.0,50997.0,53147.0,53723.0,53940.0,57890.0,57886.0,54049.0,47787.0,40158.0,55869.0,64190.0,62741.0,59354.0,60456,57609,60262,55498,57133,28530,24261,20094,39983
206,1104,San Francisco,A,57907.0,57915.0,61593.0,59465.0,60950.0,60325.0,54453.0,40645.0,58224.0,64994.0,63913.0,63743.0,62740,64659,63986,66323,67252,65600,58069,48696,66998,73719,73060,73297,74642,75397,83795,75802,82769,81715,77012,62010,79115,88240,85896,82793,85803,82784,86388,89031,89611,85928,78625,62341,84780,97159,92725,90215,93631.0,90202.0,98206,86893,89930,90510,83250,63185,85405,99931,98094,95834,97503,97540,47727,12355,23516,46782,57822,46752,52729,58525,57078,59260,65011,57549,65418,62380,67670,69231,61099,52884,72025,80006,81120,76280,70929,74862,88387,80600,86083,85122,75366,62783,86015,93193,93079,91846,95382.0,93127.0,102468.0,91965.0,98491.0,97385.0,86417.0,69878.0,92009.0,101550.0,99445.0,96725.0,99706.0,100615.0,99818.0,107225.0,106796.0,102393.0,92756.0,76950.0,102612.0,116307.0,111388.0,108871.0,107394,105485,113810,103615,108288,56534,48993,40626,73974
207,1105,Carabanchel Alto,A,57346.0,58025.0,62474.0,59267.0,61094.0,58592.0,49258.0,34988.0,54567.0,65217.0,61524.0,58492.0,57497,62309,59985,64949,65842,62405,51135,41296,60674,67094,68211,64926,67224,68390,76898,67714,79346,74865,66586,52820,71041,80476,81430,75350,80421,79475,82093,84659,86168,81348,71070,55562,79550,92962,89721,86004,88060.0,86648.0,93619,82932,89083,86839,74768,57851,83376,98310,95585,89926,94729,95174,46350,12654,25150,47980,56624,44653,54485,59286,58871,59147,63538,58882,66208,64432,69290,70644,58023,49273,72478,81155,82567,74923,71463,77945,93232,81642,89443,86955,72608,58551,87760,95830,97916,91249,97656.0,95656.0,106569.0,93999.0,102128.0,97622.0,80979.0,65243.0,94506.0,104401.0,103427.0,97529.0,103712.0,107243.0,104779.0,115430.0,114206.0,106064.0,92492.0,76756.0,107865.0,124309.0,122294.0,114579.0,117516,116013,124450,111689,118718,67338,57419,47888,81017
208,1106,La Peseta,A,62239.0,62344.0,66998.0,64483.0,65663.0,63707.0,54603.0,36826.0,59502.0,68075.0,65148.0,63540.0,61599,65442,64670,67753,66717,64896,54353,41891,64160,69137,70932,69878,70762,71616,80649,69476,77308,76358,64488,48134,71865,79962,79273,75100,79313,77415,79571,82488,84415,81233,69133,49490,75484,87166,82672,78654,83038.0,80929.0,87420,76128,77559,76143,65652,46635,71706,85967,82558,78464,81313,81598,38119,8849,16317,34780,42059,32209,43632,47226,47641,47179,55088,48091,54775,52707,55699,58941,47267,38224,61203,67610,69845,63392,59227,64527,78010,68143,76566,75693,60627,46118,75558,83329,82834,79439,84270.0,82344.0,91462.0,79339.0,88014.0,86483.0,71181.0,53134.0,81494.0,90290.0,88636.0,82798.0,86207.0,89082.0,84646.0,94812.0,94234.0,90236.0,75238.0,59145.0,94161.0,107108.0,101426.0,97297.0,98486,96689,102065,90477,95851,51914,41953,32890,69152
209,1107,La Fortuna,B1,28444.0,27738.0,30576.0,30782.0,29873.0,29854.0,26768.0,20231.0,28239.0,31749.0,31255.0,31840.0,30651,31714,31909,33693,34137,33589,28797,24679,33502,34877,34049,34443,35590,44405,55815,58572,53426,51324,48868,39629,48902,49624,47701,47995,47808,45371,49427,48491,50671,49041,46938,39790,52232,58194,56359,58802,56048.0,51816.0,58468,54895,56723,56870,54180,43998,53555,59022,57214,58197,57113,55637,28347,9241,15552,31731,38038,32251,36729,38527,35818,40493,41003,36968,41388,40467,42729,43836,38651,34096,44526,49301,50171,49517,45513,46332,54528,50457,53822,54553,50370,41474,54955,61297,60663,61585,62839.0,60113.0,67076.0,62375.0,66084.0,64783.0,60424.0,50397.0,59151.0,66440.0,66638.0,66879.0,65201.0,64995.0,68502.0,71422.0,79718.0,73867.0,68853.0,60143.0,71183.0,76762.0,74418.0,74762.0,70944,69855,75363,71026,73111,49689,48959,42030,55831
210,1202,Parque de Lisboa,B1,76588.0,75750.0,80802.0,76386.0,77768.0,73440.0,61378.0,44562.0,71902.0,86002.0,86325.0,83295.0,81254,83446,80433,85356,84373,79905,64991,50498,75869,85351,87437,83057,84799,80892,89805,75181,85646,81203,69452,54833,78850,88857,86680,79089,84777,81593,81997,85007,86697,80641,60422,0,0,48311,87691,88515,91808.0,89462.0,97343,88072,94928,92291,81029,58605,86396,101739,98100,91649,98124,99043,46644,10966,21440,45775,53507,43834,53926,59433,55235,60140,63023,57079,67407,65737,68885,72113,63978,50724,75549,86902,90135,81139,76494,84199,98434,86138,95991,93022,78661,65262,94461,105814,106893,100954,105020.0,106189.0,119871.0,103739.0,113881.0,111158.0,94302.0,75483.0,106430.0,118587.0,120457.0,112563.0,110501.0,118403.0,112907.0,122686.0,120475.0,114792.0,102482.0,82594.0,118724.0,138468.0,134882.0,129561.0,138829,143307,153485,138998,149397,146880,135290,106536,148678
211,1203,Alcorcón Central,B1,139454.0,138923.0,145142.0,140353.0,145573.0,138749.0,121418.0,88253.0,135479.0,160909.0,159265.0,148082.0,143696,152099,142695,153113,145274,140375,118192,96561,146242,159145,158941,143589,149924,147424,158094,136041,148807,144750,125256,100399,151192,165988,159780,140421,149899,142170,143007,147569,147489,139626,109988,0,0,86506,153738,144737,154181.0,153768.0,165903,148676,157849,155428,138840,105577,158497,183451,176370,160188,170428,176182,81189,20552,36057,78807,95945,78724,95141,106811,97501,105438,114974,103707,118997,113918,120580,122962,105492,89047,136146,159148,164254,143835,137156,152701,174452,151982,165669,160356,138089,115137,178535,195026,196937,179449,187599.0,193147.0,210489.0,181981.0,197612.0,190569.0,165083.0,135378.0,194279.0,217628.0,216206.0,197318.0,204814.0,216300.0,197234.0,215173.0,205986.0,196071.0,178593.0,146352.0,214152.0,247443.0,242809.0,227151.0,234305,243836,259384,233056,249680,243661,233406,183607,260964
212,1204,Parque Oeste,B1,89979.0,80859.0,88462.0,84889.0,80522.0,74699.0,62708.0,52536.0,82540.0,97582.0,101520.0,94319.0,93506,88582,87517,87163,81753,77274,66123,53080,82266,88440,88534,82500,86097,74470,83617,71721,74099,73098,66159,53137,83995,87403,89462,79037,79694,75142,75234,77544,73260,71585,57441,0,0,48168,85696,80981,81504.0,75867.0,83608,70791,74489,72872,65217,51912,81979,92117,95632,92637,92499,91978,38152,6362,12654,37468,48194,42069,49526,57246,46801,59664,57218,52328,63320,60055,63453,63085,57309,49678,75909,89295,93199,81173,75582,79607,93165,83333,84419,79554,72189,61131,98317,108919,107657,98335,101643.0,100852.0,109973.0,98104.0,99860.0,94778.0,86303.0,71841.0,107450.0,118420.0,118304.0,111286.0,107823.0,114741.0,108241.0,112193.0,104909.0,100106.0,91148.0,78853.0,118433.0,129130.0,130605.0,121392.0,117498,124272,129836,114966,119791,110968,105768,86107,132109
213,1205,Universidad Rey Juan Carlos,B2,92482.0,99924.0,101060.0,95530.0,85505.0,92856.0,100666.0,68263.0,105682.0,127738.0,126402.0,92136.0,93276,119820,99484,110839,86971,82375,51039,37448,119156,127167,128819,89384,108341,118786,121635,88763,93326,89918,57171,39546,117226,143528,138516,94461,114821,125906,116415,118196,100476,90015,56570,0,0,77000,128509,93374,113911.0,129696.0,128453,107013,101163,94620,67468,42173,126347,158064,140624,98736,119877,140770,54120,8895,14498,31880,40660,29245,47864,67410,60036,56327,56593,63656,67502,66645,69315,70802,49685,34872,96319,124628,138714,95274,92683,125027,141115,101739,106072,92134,59602,43143,132514,155429,161134,110590,122448.0,148179.0,154804.0,112095.0,122931.0,105983.0,70921.0,51416.0,137912.0,168683.0,167618.0,118739.0,134535.0,162401.0,128183.0,155774.0,126476.0,108882.0,79492.0,54785.0,152780.0,192522.0,177077.0,133690.0,152433,188202,187019,150470,158782,144489,113937,78427,188095
214,1206,Móstoles Central,B2,141964.0,140314.0,149827.0,142693.0,144372.0,91150.0,,,108174.0,160333.0,162706.0,148791.0,145922,158746,156036,167763,158503,148984,126347,102839,165985,180227,183557,162971,170994,173989,189722,161236,172902,166451,139395,111705,178875,200541,195872,168312,183276,181898,180157,190805,183289,172306,149921,120124,206329,221019,200213,176584,187968.0,188452.0,200980,180211,188530,180502,154759,118120,181123,209748,199224,175988,183759,194408,92610,24317,42436,83966,103143,82783,104065,114133,104200,112532,119526,108405,129421,123700,130092,129164,98197,80913,135893,156331,165138,146627,140464,153394,178615,154719,170285,161161,138565,117031,179269,193260,194781,176345,187908.0,186548.0,208306.0,183496.0,199642.0,193697.0,167802.0,142134.0,200375.0,223228.0,221468.0,202459.0,210524.0,216394.0,201565.0,225582.0,214737.0,205230.0,186277.0,152127.0,217922.0,248721.0,236118.0,228486.0,236924,240749,255258,232905,246970,238403,222030,178726,253494
215,1207,Pradillo,B2,109085.0,105537.0,113564.0,111092.0,116005.0,72645.0,,,83252.0,115939.0,116893.0,116909.0,112447,115418,115330,123886,120198,115557,100293,80757,120923,128952,128849,128402,127851,124569,136150,119872,134895,126513,106513,84883,126312,137419,135936,127215,131962,124700,126420,132279,132414,123466,103801,59040,85444,116984,131823,128241,131849.0,127449.0,141113,128258,138794,135041,115622,87376,127590,147933,141251,136551,141276,141560,67764,16198,32095,67777,79995,65119,80611,86586,79531,84775,98183,82278,97458,94399,100990,99378,78930,63400,102096,121174,125959,118842,110293,118433,135223,122576,134364,130913,112017,94598,143999,150459,151044,146596,153540.0,150806.0,166961.0,151758.0,166753.0,159193.0,136067.0,113760.0,160415.0,173512.0,171372.0,167799.0,176253.0,172936.0,163193.0,179405.0,181939.0,167847.0,151011.0,122868.0,178913.0,194671.0,189724.0,198083.0,198827,201256,214409,199945,223206,208920,195932,156417,223778
216,1208,Hospital de Móstoles,B2,104105.0,102703.0,109148.0,105122.0,108879.0,68373.0,,,81035.0,113272.0,115294.0,107223.0,104904,111314,109768,113635,110912,103797,84748,67883,109249,118743,119485,108256,113240,112179,124690,106354,119889,111354,89562,74030,121236,134361,126261,108437,118798,113516,112562,121781,122608,112426,92132,59107,94518,117936,121886,109103,118575.0,117120.0,126686,113414,128577,119382,100147,71588,115868,136911,128303,112462,123114,128183,59605,16796,26501,52470,62186,48134,65219,72766,69588,70620,77505,69783,82668,81555,85268,95431,94235,76592,101276,110089,115733,99172,94695,103738,121994,105746,121235,110828,88830,72168,124464,133825,134838,117872,127812.0,130079.0,145242.0,128651.0,144391.0,133969.0,105194.0,82826.0,135086.0,145693.0,148714.0,131883.0,141210.0,145604.0,134362.0,151869.0,148942.0,133666.0,113986.0,88086.0,145206.0,168495.0,160377.0,151467.0,157825,164656,171242,154486,167956,158825,134858,103732,171484
217,1209,Manuela Malasaña,B2,50267.0,51365.0,57174.0,55967.0,58000.0,37008.0,,,44696.0,64663.0,65687.0,61661.0,60047,65311,61668,67802,66188,63281,51376,41009,65476,70967,71652,66460,67202,68003,76549,64631,72803,71073,58102,47512,72056,80638,78160,66898,74059,72342,71379,75693,75877,70363,57137,37902,59783,73716,74069,66748,73196.0,72434.0,79684,71341,77005,73154,63703,45721,73537,86302,80578,71792,79671,81747,38714,9634,16666,34187,40636,31602,43711,48570,47556,46952,56590,47734,55867,54506,57730,39252,0,0,49657,66629,69991,60586,58511,66351,79142,68545,77187,73996,59047,47632,85280,90026,90369,80955,88903.0,89433.0,100766.0,87358.0,97655.0,93674.0,74990.0,59444.0,96054.0,106073.0,103128.0,95678.0,101288.0,102320.0,96129.0,110360.0,105379.0,97457.0,85489.0,66426.0,107241.0,122369.0,116368.0,109392.0,114014,117326,123274,111963,121750,115827,100954,79316,128800
218,1210,Loranca,B2,93968.0,93239.0,98892.0,95078.0,98858.0,105554.0,107139.0,73596.0,98056.0,107288.0,107507.0,102991.0,99885,103690,99831,107950,105649,102424,85502,68467,108648,117612,114779,112206,114039,110954,123281,106855,116688,112569,93816,74893,119323,125416,122711,111408,118666,115066,114714,118912,121543,117454,96416,67819,112022,130532,128874,120645,128969.0,122156.0,132500,118324,128481,123240,104186,76053,126648,142256,129045,118825,128447,129715,62058,15144,26099,58662,69147,54211,74735,79955,76334,81261,81131,78030,92465,88057,92820,64050,0,0,90306,115815,116566,102984,97506,110181,128634,114103,124968,120821,94841,76126,137910,145644,143662,127109,136882.0,137527.0,153777.0,133800.0,147161.0,139054.0,112503.0,88973.0,141329.0,155766.0,152760.0,139300.0,147344.0,151987.0,140148.0,157180.0,152573.0,142817.0,119567.0,93086.0,157806.0,177301.0,167376.0,157255.0,156407,156461,160058,144421,158850,151422,128709,96363,160378
219,1212,Hospital de Fuenlabrada,B2,101445.0,112340.0,108147.0,100688.0,70799.0,59694.0,51991.0,26721.0,112012.0,149032.0,142016.0,91057.0,92132,129634,99902,120665,77354,67716,41805,32786,137168,155101,153448,84662,115083,127971,138737,98154,86087,75273,48092,35491,145949,163795,158112,93734,114310,130460,116396,130742,95075,76351,48571,32416,132269,168409,151888,95331,115232.0,129518.0,140592,113280,94845,78945,51954,33959,140822,167913,148999,91375,111059,137351,55101,9849,14687,25162,29697,21406,30392,49792,43377,41047,48525,51603,50890,50940,60397,40108,0,0,69927,108188,129502,84104,81197,113194,126435,93408,92654,69735,44956,35070,117701,144537,147908,97323,105048.0,133215.0,143110.0,105661.0,109855.0,85885.0,59053.0,44606.0,128554.0,164016.0,161535.0,111137.0,117681.0,150032.0,121095.0,147055.0,116338.0,89362.0,66009.0,46345.0,151318.0,185514.0,165262.0,124168.0,126989,152229,152637,122781,125106,100371,72885,50816,150573
220,1213,Parque Europa,B2,75398.0,74844.0,79258.0,74343.0,75658.0,69994.0,53200.0,35692.0,68899.0,84953.0,84657.0,76751.0,78671,86258,77590,87598,83430,78931,65360,52276,86432,92805,94508,86122,89006,89091,97279,78596,89704,85919,68703,52433,86977,96508,94342,79301,89867,85642,84789,90667,90286,83152,68460,46464,76891,95176,93579,83070,92110.0,90486.0,95804,84275,91466,84973,73681,52881,84830,98136,91744,79659,89115,91094,42545,10381,18514,39446,45969,35899,45099,53263,49998,51011,55952,51440,59186,58662,61653,42279,0,0,55015,74464,79279,67870,67433,75494,89031,77659,86125,80419,63477,50577,88805,100448,101143,86928,96668.0,98289.0,109648.0,92071.0,103239.0,96527.0,78226.0,62810.0,99616.0,111629.0,110862.0,95377.0,104474.0,107325.0,96966.0,108355.0,105636.0,95526.0,81081.0,63593.0,108972.0,124792.0,119062.0,109760.0,114506,112308,116505,103201,115106,109181,96852,73055,120224
221,1214,Fuenlabrada Central,B2,161520.0,161948.0,171846.0,167353.0,158942.0,144682.0,120582.0,85156.0,162878.0,198922.0,193226.0,168360.0,164788,191186,175928,189022,174438,162917,131416,103711,199605,207436,212866,187744,190113,193868,215181,173106,182982,178510,147457,115305,206412,226797,220812,178402,197909,199095,195865,207225,192750,182073,154027,119733,215048,241341,223056,186943,204562.0,207273.0,223321,194824,195863,184443,159114,117476,204936,234101,215948,179813,197236,206435,98377,25231,42159,85429,103718,82347,101100,117834,107759,113651,116437,113649,129649,126523,134720,91721,0,0,122589,162021,175001,149813,145131,164965,191036,164279,177712,167872,137597,113342,198130,211341,213276,186554,198623.0,202589.0,228012.0,194577.0,212752.0,201634.0,170520.0,139768.0,217451.0,235678.0,233213.0,207729.0,216199.0,225242.0,210526.0,231445.0,219281.0,203834.0,179838.0,143559.0,241347.0,272324.0,254570.0,236125.0,237487,238808,253302,224728,238638,228243,196996,161717,249445
222,1215,Parque de los Estados,B2,84952.0,83693.0,89154.0,85556.0,89593.0,84549.0,72430.0,51231.0,84302.0,97603.0,97163.0,92199.0,91182,94401,92764,97912,95113,93081,80902,64673,97365,103095,102739,98859,101817,98536,108596,92489,103393,100473,83511,65719,103464,111706,108322,96393,104036,101785,101977,107445,108639,103321,89636,64447,95959,111483,110420,99564,106773.0,103728.0,112639,101184,108727,104620,93571,68722,102578,113633,105715,97086,104903,107151,53198,13421,24287,50006,60638,48012,56900,66058,61831,66494,71052,64769,75147,74159,79924,53401,0,0,66836,91531,96615,86430,85578,93033,108695,95461,107145,102158,86633,72313,115424,124943,128215,114968,124169.0,124296.0,133766.0,118331.0,132431.0,126093.0,107778.0,87984.0,130334.0,143238.0,141800.0,128986.0,136880.0,139837.0,126873.0,141960.0,140899.0,128892.0,111475.0,90836.0,144093.0,167098.0,158276.0,147301.0,152280,146250,153812,137708,153464,147756,139131,104568,161685
223,1217,Arroyo Culebro,B1,25947.0,25721.0,26326.0,25206.0,26583.0,24997.0,20258.0,13531.0,24353.0,28033.0,27117.0,26141.0,26601,27293,26288,27910,27809,26204,20415,15010,27609,29314,29475,27277,28389,29165,31413,25506,29695,31090,23895,17172,32976,36474,35671,28410,32016,30221,28327,29882,30594,28065,22300,15730,27961,32636,30593,27376,30619.0,30460.0,32169,28420,30658,29977,24192,15955,29717,34331,31486,28162,30679,31121,13916,2933,5278,13011,15370,11520,16972,19354,18456,18992,20780,18256,21056,20455,21546,15318,0,0,21125,26657,27763,23654,23423,27152,31670,27383,30169,29541,22302,17985,34824,37245,35794,33123,35915.0,35863.0,39310.0,33394.0,37553.0,36003.0,27481.0,20909.0,35517.0,38390.0,37863.0,33868.0,35656.0,36778.0,32040.0,37002.0,35107.0,30799.0,24773.0,19055.0,36258.0,41031.0,38957.0,35669.0,36077,37465,39245,34665,38332,38054,31151,22868,40835
